545,Psalm 27,Wilks,163.99628,3237719,Chris Farlowe;Tanya Chua;Les Hurlements D'leo;Daniel Paul;Louie Ramirez;Non Stop DJs;Beherit;UK Subs;Auf Der Maur
546,Milkman_ Keep Those Bottles Quiet,The King Sisters,129.35791,4079539,The Pharcyde;The Scare;Sugarbomb;Art Blakey's Jazz Messengers;Billie Ray Martin Feat. Ann Peebles
547,Glisse,Fred Merpol,117.13261,8623174,Kevin Max;DeGarmo & Key;Wilshire;Dave Graney & Clare Moore;At All Cost
548,She's Got A Brain (Leli / Zimmerman),Cutting Edge,256.33914,5149882,Savoy Brown;Shay Torrent;Nick Ingman;Eddie Cano;The Bug Featuring Ricky Ranking;Dan Cummins;Oliver Lake Quintet;Gunther & the Sunshine Girls;Rockabye Baby!;Roy Carrier;Kuldeep Paras;Ed Bruce
549,Rancho Moreno,Mar Azul,165.11955,8041143,He Is Legend;Tad;Julio Iglesias Jr;Shai Hulud;Charlotte Gainsbourg;DMX / Dyme;Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski;Audio Adrenaline;Kathy Troccoli with Aaron Jeoffrey;Tina Ann;Statues;Burt Bacharach;Boney James And Rick Braun;Pep Laguarda & Tapineria
550,One Love,David Rose & His Orchestra,179.98322,6407329,Heaven 17;Shelley Fabares;Latif;Vuneny;Billy Bragg & Wilco;Barbara Fairchild;Tinariwen;Ben Harper And The Blind Boys Of Alabama;Boyz II Men;RyanDan;Noel Harrison;A Different Breed of Killer;Wordsworth;Yamandu Costa
551,I'm Glad,Jennifer Lopez,224.39138,3263527,Triana Pura;Rita Chiarelli;Mariachi Silvestre Vargas;Patrick Saint-Eloi;The Plasmatics;The Sensational Alex Harvey Band;bel canto;Marcelo Radulovich;Pat Green;DJ Rashad featuring DJ Chi Boogie;Tones On Tail;Sean Kingston;Liquid Gang;F.I.R.;Art Blakey's Jazz Messengers
552,Carolyn & Barnabas,Dark Shadows,79.80363,461910,Leon Lai;Stern;This Moment;Luna Orbit Project;Nicolas Bacchus;Sophie B. Hawkins;Atari Teenage Riot;F.I.R.
553,Chanson Populaire,Vincent Baguian,167.65342,4115389,Elvira;Semprini;Bury Your Dead;[kaleidoskop];Marcio Faraco;Joe Derrane_ Frankie Gavin_ Brian McGrath;Tha Liks;The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan;Dntel;Gabriel Yared;Geddy Lee;Rebecca Lynn Howard;Kiril Valeri
554,Judge Harsh Blues (Tk. 1),Furry Lewis,151.97995,1031142,
555,Famous One,Seventh Day Slumber,265.82159,4443070,Vincenzo;Noemí;Long John Hunter;Barbara Lynn;Fergie;Toby Love featuring Julio Voltio;Steve Chou;The Sterns;Greater Vision;Peter Hunningale;Mons Leidvin Takle;Ashes to Ashes;Tum Tum;Yuridia;The Moody Blues;Alex;Bruce Katz Band
556,Ma vie n'est pas la tienne (album),Najoua Belyzel,237.71383,7534525,Christos Dantis;Alexander O'Neal;Helmet;Jazz Crusaders;Love Jones;Darcelys;The Raconteurs
557,Singing  Bowls_Saxophone & Voice,Jane Winther,329.42975,2378855,Richard Souther;Sweet;Geiom Ft. Marita;Junior Parker;Lady GaGa
558,Theme From "Come September" (LP Version),Bobby Darin,155.6371,1432851,Pete Bamboo;Negura Bunget;Dealership;Voyager Series
559,The Darkness (Komor Kommando Mix),Zombie Girl,256.73098,9040207,Gran Coquivacoa_ Neguito Borjas;The Lord Weird Slough Feg
560,Let The Drummer Have Some,fIREHOSE,61.83138,901385,The Harvard Lampoon Comedians
561,Yo Soy Abacua,Bobby Valentin,177.50159,8042027,Laron aka Swan featuring Alexander East;Nino Nardini;Play;Usher featuring Jermaine Dupri
562,Advice,Ann Nesby / Jamecia Bennett,340.79302,559806,Triana Pura;Teena Marie;William Orbit;Lisa Lisa & Cult Jam (featuring Full Force);Vaggelis Perpiniadis;Boards of Canada;Marco Polo
563,Concede,Sister Hazel,235.65016,509438,Shy FX & T Power;Wes King
564,Escape From The Underrealm,Tilman Sillescu,123.24526,6678878,Guns N' Roses;Terry Callier;Ai Ai Ai;IYOV;T.G.Sheppard;Ace Frehley;JC Lodge;G-Unit
565,You Make Our Shack A Mansion,Grandpa Jones,158.27546,8416806,Al Di Meola;Cherrelle;Kix;Whitney Cummings;The Villas;Jay Pérez;The Insects;Los Iracundos;Sonny Terry / Brownie McGhee;Domna Kountouri;The Vaughan Brothers;THE COOKIES
566,Freezin' From The Inside Out,John Sebastian,284.00281,6886832,Youves;Aphasia
567,Don't Treat Me Bad,Firehouse,258.2722,3153702,Clarence Profit;Smash Palace;Robin Frederick;The Tall Grass
568,La Pieuvre,Lara,206.602,6465358,The Rance Allen Group;Hot Club Of Detroit;Fever Ray;Patric C;Faith Hill & Tim McGraw
569,I've Been Working on the Railroad,Laurie Berkner,115.82649,7025243,Ben Jelen;Lloyd Spiegel;France D'Amour
570,Boy & Girl (Feat. Fiona Daniel),Serpentine,248.08444,7868904,SNAP!;Earth;Soundgarden;Charlie McCoy;Dendemann;John Williams;Chris Clark;Kevin Burke;Ashtrax
571,Peanuts,Little Joe & The Thrillers,143.67302,7342721,Los Chichos;Shy FX & T Power;Flickerstick;Dominic;Dave And Ansel Collins;The Robert Cray Band;The Even Dozen Jug Band;Shelby Flint;Nirvana;Crabby Appleton;Annie Blanchard;Daler Mehndi
572,Mi Corazón Y Mi Mente,Bobby Pulido,207.98649,1666797,Maurice Larcange;Elliot Smith;Eduardo Fernandez;Dead To Me;Byron Cage featuring Tye Tribbett;Mastodon
573,Bleeds In Blue (Album Version),Home Town Hero,187.76771,6004428,Snow Patrol;NOFX;Commander Cody And His Lost Planet Airmen;Eighteen Visions;Les Rythmes Digitales feat. Nik Kershaw;DJ Taz;Tones On Tail;Bobby Vee;Jacky Cheung;Moments In Grace;Eiffel 65;Earl Hooker
574,I Can Dig It,The Box Tops,142.36689,3400887,Dynamite Deluxe;Richard Souther;John Fogerty;Arturo Sandoval;Word;Fehlfarben;La Divina Pastora;Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski;The Vaughan Brothers;Sex Machine
575,Djungelstadt,Sonic Subjunkies,266.34404,5592407,Groundhogs;Bert Kaempfert;NO-TONE ft.Inusa;SANSHIRO;The Chi-Lites;Rooney;DJ Spinn;Silverchair;Little Brother;Pete Rock & C.L. Smooth
576,Slatke male maloletnice,Beogradski Sindikat,415.50322,7034641,Bobby Pulido;Chris Rodriguez;Angelo Badalamenti / Patrick Wolf
577,Gaffo's Ball,Sharon Shannon,191.92118,3058502,Winston McAnuff_ The Bazbaz Orchestra;Caramell;Jim Jones featuring Oshy;Adr Lavey;Canis Dirus;Ice-T & Chuck D;Zachary Richard;Günter Noris;MICHAEL WHITE;Karaoke (Made famous by DMX);Kako
578,Amazing,George Michael,266.94485,3294758,Eric Burdon;Sam Baker;Ice Cube Featuring Flavor Flav;Guitar Shorty;Bandido
579,Maga Dog/ Skanky Dog (Album),Peter Tosh & Winston Scotland,328.4371,4627619,Portobello;Studio;Liquid Stranger
580,De Do Do Do_ De Da Da Da,The Police,249.18159,169617,Michael Whalen;Taking Back Sunday;Memphis La Blusera;The Villas;DJ X-Change featuring DJ Joey A
581,( Gone With the Wind) Bonnies Fatal Pony Ride,Max Steiner,163.39546,8806495,Nana Caymmi;Steve Harvey;Scheich;Stewart Francke;Carroll Thompson;Zeca Baleiro;Sven Scholander;Peggy Zina;Blind Willie McTell;The Mad Capsule Markets;Mel Blanc;Ricardo Arjona;Dottie West;Laron aka Swan featuring Alexander East;Operator;Terror Fabulous;Milo
582,Buckle Down (2002 Digital Remaster),Red Hot Chili Peppers,203.96363,473916,Dario Marianelli;Baroness;Scott Wesley Brown;The Jordanaires;Peter Spence;Davol;4Him;The Raconteurs;Eberhard Weber;Alex Fong;SKYCLAD;Nick Conolly
583,Yellow Brown,Jesus Jones,203.65016,144036,Guy Forsyth;Stew;The Mighty Mighty Bosstones;Leo Gandelman;Gabriel Yared;John Travolta / Christopher Walken
584,Filosofia Pura,Gal Costa / Maria Bethânia,231.70567,7660307,Thomas Dolby;Mick Moloney;Richard Hell & The Voidoids;Chelsea;Ensiferum
585,Good Friend,James Horner,197.38077,3560848,Jonathan Edwards / Will Ferrell;The Killers;Johnny Winter;The Tokens;Twinkle Twinkle Little Rock Star;Mystery
586,Number One Girl,Glen Washington,237.19138,4681358,Moraes Moreira;Bruce Rowland;Ray Conniff;React;Juan Diego Flórez / Riccardo Frizza / Orchestra Sinfonica di Milano Giuseppe Verdi;BassTurk;De La Ghetto;Ramón Vargas;Vladimir Jurowski;Howard Armstrong
587,Free Love,Long Beach Dub Allstars,205.11302,496493,Tanya Chua;Bone Loc;Story Of The Year;Hef feat. Big2 & Dio
588,Lo Siento En Mi Corazón,Luis Alberto Spinetta,191.60771,2363183,The Fire Theft;Agnes;Dropline;Nine Inch Nails
589,Fractured Quantum,Ace Frehley,379.32363,6613428,Kisha
590,My Ship Is Comin' In,Walter Jackson,189.6224,3185390,The Clancy Brothers;Kool Keith;The Firesign Theatre;Ray Boltz & Steve Millikan;Trick Trick / Eminem
591,Medley : "Traces" (Live),Jean-Jacques Goldman,558.44526,3115018,The Cat's Miaow;Asha Puthli;Busta Rhymes;Månegarm;Jesus Otero - Luny Tunes;Epitaph;John Pagano_ Burt Bacharach
592,It Must Be Me,X (Australia),90.8273,1036100,Timo Maas featuring MC Chikaboo;The Five Stairsteps;Mr Lab!;Daddy Yankee;Dylan Kuo;Ray Davies;B.A.D.;Mariano Yanani;Everly Brothers;Carolyn Arends;Lynn August;The Radio Dept;Phil Spector
593,Ain't Gonna Do That No More,Blind Blake,212.00934,1037648,Groundhogs;The Sonics;Jacques Douai;Manuel & The Music Of The Mountains;John Fogerty;Mariachi Silvestre Vargas;Plump DJs;Dale Hawkins;Jaydee;Melatonin;Audio Pyper;David Martin;Modern Lovers;Tsar;Marco Rima;Stevie Ray Vaughan
594,Mi Lindo Amor,Jay Pérez,181.62893,5623738,Grandpa Jones;The Last Days Of Jesus;Julie Roberts;Jimmy Durante;María
595,City Headache,Scott Matthews,299.72853,1137931,Dropkick Murphys
596,Rude!/Drum Solo,Humble Pie,974.99383,6833769,The Jordanaires & Orion;Stiff Meat;Cherish The Ladies;Jaydee;Vickie Winans;Casey Bill Weldon;Spliff;Charlie Haden & Chris Anderson;Fuzz;Byzantine
597,78 Stimulator,Stimulator,213.55057,1607010,Virtuoso;Corderoy & U4IC DJ'S;Badmarsh & Shri;Jean Marc Thibault;Jeckyll & Hyde;Dropkick Murphys;Kékélé;The Revolutionary Ensemble
598,House Of Sin,Leeroy Stagger,304.22159,3636449,Claudio;Rockin' Dopsie_ Jr._ The Zydeco Twisters;Laid Back;Igor Stravinsky
599,Skiff For The Suits,Arsonists Get All The Girls,218.48771,8236500,Kill The Client;Irma Thomas;The Jane Shermans;Harry Diboula;Mohammad Nouri;Hot Live Guys;Billy Higgins
600,Rebuliço,Gabriel Grossi,179.01669,3787569,Los Salvajes;Samba Mapangala and Orchestra Virunga;22-20s;5 Blind Boys Of Alabama;Corona;Free;Tum Tum;Lynette Schultz;Connie Francis;Ill Niño;Stevie Ray Vaughan
601,Fruity Woman,Doc Pomus,153.73016,7373948,Joselito;Der Moderne Man;Zaïko Langa Langa;Tyree;Lidell Townsell
602,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Variation XXII,Solomon,48.29995,2963541,The Chinese
603,Times Like These [Live From Red Rocks],Jack Johnson,157.07383,8331357,Bobby Darin;Soda Stereo;Autonomous Bass Heads;Cassie;Leigh Jones;Dottie Rambo_ The Whites;UFO;Jimi Hendrix;DJ Rashad;Morton Gould;Kate Clinton;Ram Squad;Scarlet's Remains;Sofi Marinova;Stevie Ray Vaughan
604,Tranceplant,Organ Donors,368.22159,8889898,Vulture Industries;Population Reduction;The Germs;Savage Garden;BB King;Latif;Stanley Clarke;The Shamen;Twila Paris;Rubyhorse;Zumpano;Sound 5;Silvério Pessoa;Micachu
605,Stone a Pig,Bongzilla,422.55628,4083649,Julissa;Markus;Two Man Advantage;Mac Dre;Jape Squad;Redman;Liquid Gang;Refractory;The Statler Brothers
606,On The Road Again,The Sonics,108.14649,8185144,Elakelaiset;Professor Longhair;Beneath The Sky;The London Pops Orchestra;Bebo & Cigala;Blind Blake;Little Milton;Pyranja;Jerry Yan;Sleepy John Estes;Memphis Jug Band;Lee Ritenour;Estrellas Cubanas
607,I Love The Life I'm Living,Slim Harpo,153.67791,496918,Frank Sinatra;Maria Muldaur;Evanescence;Plagia;Jarvis Church;F-4;Ty Herndon;Stephanie Bentley;Birds of Prey
608,Chasing Windmills,Heavy D,206.99383,3693703,Marc Dorsey;Pat Metheny;Jaco & Mixxmaster;Burning Spear;Miranda Lee Richards;Jackie Edwards;Alternative TV;Stern;Johnny Daye;Obie Bermudez;Black Tambourine
609,Linoleum (live),NOFX,135.52281,2494825,Orquesta America;Army of the Pharoahs;Darcelys;Bob Neuwirth;Tha Alkaholiks;Shelley Fabares;DJ Dips
610,Was wollen wir noch mehr?,Die Fantastischen Vier,316.55138,8953332,
611,Turn It Up,Devine and emilyPLAY,375.48363,6719454,Tri Atma;Dendemann;Cecilia Bartoli / International Chamber Soloists / Orchestra La Scintilla / Adam Fischer;Andy Russell;Tonic;André Minvielle;Enthroned;Ray Davies;Vince Guaraldi / Bola Sete
612,Il N'Etait Pas Sentimental,Line Renaud,140.56444,3277919,Nick Ingman;Gavyn Wright;Cradle Of Filth;Regina Belle;Melvins
613,Bad Man Story,Beenie Man,179.51302,8795955,Tito Rodriguez;Esser;Carl Crack;The Ocean;Tshala Muana;Poptart Monkeys;Los Salvajes;Professor Longhair;Artie Fishel & The Promised Band;Charlotte Gainsbourg;Mr Lab!;Zeromancer;John Berry;The Game feat. Jim Jones Camron & Bezell;Roberto Roena;Keb'Mo';Deville_ Willy;Cam'Ron / Juelz Santana / Jimmy Jones
614,Child Support,DJ Nasty,221.09995,8776106,Joe Lynn Turner;Jazzy B;Kaija Koo;Bob Sinclar;Sonora Santanera;Carlton Livingston;Betika_ Daouda;Bow Wow Wow;Redman / Hurricane G / Melanie Rutherford;Delroy Wilson;Space Opera;Barbara Jones;Ms. Dynamite / Bounty Killer;Viki Mosholiou;Keira Green
615,Final Solution,Blanks77,121.02485,2161297,
616,(eskomolto),Pagan Wanderer Lu,131.44771,4253314,Staatskapelle Dresden/Herbert Blomstedt;Ken Yokoyama;Cesar Camargo Mariano/Helio Delmiro
617,Job's Defiance,Don Francisco,266.52689,671461,Erik Berglund;Karen Peck And New River;Trafik;Stone Temple Pilots;The Robert Cray Band;Sukhwinder Singh;Taboo;Martha Wainwright;Jimmy Witherspoon;Zapp;Frederic Galliano;Kim Wilson;Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti;50 Cent / Mobb Deep
618,Rolo Le Baroudeur,Julien Clerc,207.20281,5694185,Butthole Surfers;Buddy Jewell;DJ X-Change featuring Joey A;Robin Beanland
619,Eleanor,Low Millions,193.38404,1611326,Etienne de Crécy ;Frederick Knight;Diego Verdaguer;Frederic Galliano;Richard Walters;Brian Auger's Oblivion Express;Neon Blonde
620,The Drug Suite,Stew,569.20771,1461197,Juan Diego Flórez / Orquesta Sinfónica de Madrid / Jesús López-Cobos;Soul Mekanik;Wyclef Jean featuring will.i.am and Melissa Jiménez;Wyclef Jean featuring Machel Montano_ Daniela Mercury_ Black Alex_ and Djakout Mizik;Ned Nash Orchestra;Tin Hat Trio;Danilo Perez / Claus Ogerman;Old Man's Child;DMX / Dyme;Little Freddie King;Les Hurlements D'leo
621,Loud Up!!,The Mad Capsule Markets,161.01832,1761955,Steel Pulse;Chris Rodriguez;A Skylit Drive;Electric O & Ishkan;Marilyn Horne / Wiener Opernorchester / Henry Lewis
622,Control It (Album Version),Static-X,185.10322,79326,Bryan White;Jennifer Lopez featuring Ja Rule;M.I.K.E.;Eazy-E;Faiz Ali Faiz;Giorgos Tsalikis;C.C. Adcock;Polkaholix;Tam Tam Go!;Café Quijano;Xose Manuel Budiño;Jaydee;Spectra Soul;Danny Davis & The Boys;The Hokum Boys
623,Everybody,Goose,276.13995,8834255,Steve Erquiaga;David Summers;Patsy Cline;Vaggelis Perpiniadis
624,Fishing Blues,Jim Kweskin_ The Jug Band,202.1873,6265181,Denise Ho;Bukka White;Oldelaf et Monsieur D;Múm
625,Confiar Es Perder,Los Jaigüey,293.92934,8534338,Superchumbo;Emilio;Zeca Baleiro;Pat Metheny;Norman Howard;Rokia Traoré;Anita Kerr;J-MACK;Rhian Benson
626,Requiem Mass in D Minor_ K. 626: VIII. Lacrimosa dies illae,Vienna Concert House Orchestra_ Wiener Sängerknaben_ Ferdinand Grossmann,178.65098,8809365,Pescado Rabioso;Babe Ruth;Aimable;Kary Ng
627,The Aba Daba Honeymoon,Kitty Kallen,137.1424,3391093,Vuneny;New Direction;Marcelo Radulovich;Barbara Lynn;Richard Hell & The Voidoids;Scar Symmetry
628,The Kid's Last Night (heaven is in the mountain),Abner Burnette,425.37751,922090,Mikey Dread;Out Of The Grey;Reel Big Fish;Suzi Quatro;The Golden Age Orchestra_ Paul Summer ;Big Dee Irwin;Perez Prado_ His Orchestra
629,Serenata de un gaitero,Gran Coquivacoa_ Neguito Borjas,345.33832,7882282,Die Fantastischen Vier;Ms. Dynamite / Bounty Killer;Chris Farlowe;The Mars Volta;Andy & Lucas;Zombie Girl;Brent Lamb;The Stems;Simple Minds;I Nuovi Angeli
630,Constructing the Absence,Sub Swara,343.35302,6643295,Suicide;André Blot;Anneli Drecker;Lunasicc;Ray Vega
631,Giant Steps,Gonzalo Rubalcaba,598.62159,253990,Connie Smith;The Skabs;V'ro;Rainie Yang;Andre Popp;Dj Kun;David Robertson
632,Shoot The Dog,George Michael,308.76689,3105708,Eric Burdon;Sam Baker;Ice Cube Featuring Flavor Flav;Guitar Shorty;Bandido
633,Midnight Lovers,Wyclef Jean,7.13098,3256109,Jean Lumière;Dr Bombay
634,Ida Red,Bob Willis,146.72934,3824508,Swami;Autonomous Bass Heads;Jorgen Ingmann;Kate Clinton;Steve Porter;Jinx
635,I'll Be Home When I Can,Charlie Louvin,227.52608,2928536,Rita Chiarelli;Soilwork;Steve Vai;Drop Dead_ Gorgeous;X-ecutioners featuring M.O.P.;Amoral;Birds of Prey
636,Better Life,3 Doors Down,203.2322,2358569,Roger Miller;Dub Pistols feat. TK & Ashley Slater;Auf Der Maur;Gloriana;Helen O'Connell;T-la Rock;Walter Trout;Plump DJs;MIMS;Stille Volk;Sylvia Patricia;2Fresh
637,Everything In Its Right Place,Radiohead,249.93914,2747794,Roger Miller;Ken Chu;Tomash Gee;Royal S;Bruce Rowland;Brian Auger's Oblivion Express;Stephen Marley;Blind Willie McTell;Sylver;Sick Puppies;Joe Grushecky;Nick Ingman;Thomas Battenstein;UK Subs;Tesla;Stewart Francke
638,The Song Remains The Same (2007 Remastered Album Version),Led Zeppelin,330.78812,1787077,Olivier Messiaen;Los Fabulosos
639,Praz Him (Broken Album Version),Darwin Hobbs,212.50567,299968,Scott Ainslie;Viktor Krauss;Georges Brassens;Champion Jack Dupree;Canis Dirus;La Portuaria;The Dreamtree Project
640,Tainted Love feat. Tatz,NG3,240.50893,688564,David Evans;Lily Allen;Banda La Bocana;The Moody Blues;Jorgen Ingmann;V'ro;Maria Callas/Giuseppe di Stefano/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni;Rupa & the April Fishes;Rocket From The Tombs
641,Eat Or Get Ate,Tum Tum,231.33995,1166001,Niraj Chag;Clementina De Jesus;Tom Cochrane;Rainbow;Nicholas;Circle Jerks;Naughty By Nature;Naughty By Nature featuring Zhane
642,Curse Of Sound (Dub Mix),Vuneny,263.41832,5188128,David Rose & His Orchestra;The Box Tops;Modern Day Escape;Rainbow;Jack Orsen & Taktlo$$;Little Joe;Kitty Kallen;Bionikworld;Ashton Shepherd;Dimmu Borgir;Flor Silvestre;Defari;Mac McAnally;Deville_ Willy
643,House Full Of Bullets,Joe Satriani,415.4771,8570216,Mikey Dread;Bryan White;George Faith;The Scare;Janet Paschal;Every Time I Die;Concretes;Roger Subirana;Luciano;Deep Forest;5th Ward Boyz
644,Of Love & War ("Harry Potter & The Half-Blood Prince"),Nicholas Hooper,77.60934,5589857,Alicia Keys;Pursuit Of Happiness
645,Bury Me,Ashes to Ashes,235.2322,853797,Erick Sermon;Seventh Day Slumber;Jimmy Wakely;Alfredo Kraus;The Twinkle Brothers;Dart;Wordsworth;Owsley;Gloriana;Cândido
646,The Last Thing I Need,Big Mike Griffin,232.82893,2753384,The Doors;Trick Trick / Obie Trice;Agency 1.9.9.4;Monty Are I;Atomic Rooster;Charly García;Pat Travers;Seamus Egan;Galactic;Gary Hobbs;Steve Green;Madonna;A.Z.;Martin Denny;Edouard Duleu;Bury Your Dead;Johnny Winter;Jack Orsen & Taktlo$$
647,Tough Guy,Open Hand,187.76771,7942142,Mase;Dilated Peoples Featuring Devin The Dude;Joe Lynn Turner;Tunsi;Naughty By Nature featuring Phiness;The Velvet Underground;Los Brujos;The Dylans;Philly's Most Wanted;Death SS;Little Angels
648,Head Gone/Wine Up Uh Self (Album Version),Elephant Man,233.58649,1286391,Frank Vignola;Walter Jackson;Commissioned;Markus;Arctique;Pep Laguarda & Tapineria;Grup Knar;J.R. Writer_ Jha Jha;The Elders;Ram Squad;Republica;Blink-182;Kenny G featuring Daryl Hall;Enthroned;Prisma
649,Evigne,Dobet Gnahoré,251.79383,8858017,Luis Alberto Spinetta;Eddie Calvert;Manuel & The Music Of The Mountains;R.L. Burnside;The Impressions;The Funeral Pyre;Jeremy Fisher;Samba Mapangala and Orchestra Virunga
650,I Remember/Great Is Thy Faithfulness,Kathy Troccoli with Aaron Jeoffrey,417.72363,3761095,Ben Jelen;Gran Coquivacoa;Jeanie Lambe & The Danny Moss Quartet;Tito Rodriguez_ Louie Ramirez;Mar Azul;Red Stick Ramblers;Bone Thugs-N-Harmony / Akon;Jorge Alfano;Weezer;Corona;Eumir Deodato;Sasha;Jaguares;Claude François;DJ Icey;JERRY WALLACE
651,Total Vision,David Tao,194.32444,1441928,Caramell;Beneath The Sky;Steel Rain;Los Indios Tabajaras;Bob Dylan;From Autumn To Ashes;Williamson;Brooke White;Montserrat Caballé;Harry Connick_ Jr
652,Healing,Blessid Union Of Souls,238.94159,4095320,Dj Kali;A Tribe Called Quest;Alex;Walter Ego;Rickie Lee Jones;Cherish The Ladies;Charlie Walker;The Fontane Sisters
653,Bubble Music,Cam'Ron,231.94077,3441426,Mister Ries featuring Six Foe;Mister Ries;Alexandre Desplat;Henri Rene And His Orchestra;Joy Division;Slackbaba;The Skabs;Eddie Calvert;Carl Davis;The Suicide Machines;Rocky Whatule
654,Getting Closer,Cocoa Tea,243.17342,2767254,Bülent Ceylan;Alturas;Latif;Rocket From The Tombs
655,Flesh And Blood,Mary Black,245.73342,2278352,Pedro Garcia & His Del Prado Orchestra;Paul Taylor / Terry Dexter;J.J. Cale;Elli Kokkinou;The Dreamtree Project;The Tamperer
656,Harald: Trinkhalleluja,Bülent Ceylan,348.29016,8905575,The Dillinger Escape Plan;Kol Simcha;The Jane Shermans;Boyz II Men
657,Let's Start All Over,The Cate Brothers,150.17751,4896619,Margaret Becker;Since The Flood;John Stevens;Slick Rick;Hot Live Guys;Eberhard Weber;Smartbomb;!!!
658,Kathe Mera Kathe Nihta (2005 Digital Remaster),Dakis,215.7971,2241736,María Elena Walsh;Tree;Choir & Great Symphony Orchestra of the All-Union Radio_ N. Shpiller_ S. Krassovsky_ V. Gagarina & N;Lionel Rogg
659,Èay! Que Pena,Los Chunguitos,170.50077,1646133,Disco D;Rakim feat. Tracey Horton;Pinch feat. Rudey Lee;Lara & The Gumbo Lickers;John Wayne;The Frequency
660,Ferrous Carbonate Mass,Kali,207.882,8830422,Johannes Linstead;Ale Möller;Viki Mosholiou;The Berzerker;Chico Hamilton;EPMD / Nocturnal;Jenney;Cantara;Taya wooden
661,Cannibal (Dance Mix),Reel Big Fish,253.09995,3578198,Swans Of Avon;Ill Harmonics;Abner Burnette;Double Image;VHS Or Beta;Tree;Jawoll;Alain-François;Donnie Brooks;Jaco & Mixxmaster;Adrenalin O.D.;ZTrip;The Chap;Beres Hammond Feat. Natural Black;Mars Ill;Little Angels;Walter Wanderley Trio
